20945.896,29467.17,19415.82,30148.623,40235.832,14184.632
24187.363,31839.402,22170.395,30621.38,41177.28,18389.873
24557.777,31900.252,22466.988,30619.73,41053.3,19712.904
25238.955,32354.387,23028.238,30611.785,41082.062,20531.828
25191.129,32511.518,23073.084,29834.22,40662.383,18996.91
25437.906,33004.23,23454.646,28769.904,40125.89,17034.307
25129.621,32703.352,23131.867,28326.59,39789.957,16735.014
22686.652,30352.451,20820.441,29360.836,40161.68,16892.076
156937.2,284905.2,152349.22,280581.38,373747.5,34900.5
201699.44,308396.22,186097.28,314942.28,397801.1,123427.56
240274.5,331607.22,218614.27,320405.44,407915.84,168724.0
244831.3,331817.53,222025.6,320175.72,406989.06,182214.31
253208.38,336051.6,228957.28,320111.34,407743.34,191056.53
252932.53,337026.7,229828.55,312120.97,404183.34,174215.72
256170.6,340962.38,234469.25,300945.28,399951.3,152282.06
252378.94,337852.0,230580.53,295915.44,396902.25,149294.5
220735.25,315752.7,201026.3,306219.5,397601.78,151445.25
57667.637,91465.984,56083.418,90926.64,108112.85,9614.819
73778.24,97729.62,68296.31,99152.516,114587.61,43695.11
86143.28,102749.58,79076.62,101105.01,117544.86,61746.008
87413.72,102779.33,80108.0,101137.98,117423.11,66920.0
89677.94,103597.125,82130.58,101248.13,117702.77,70371.984
89447.35,103511.46,82281.79,99623.52,116897.39,63739.445
90144.555,103878.11,83470.28,97338.97,115987.766,54935.73
89056.15,103114.2,82319.87,96211.11,115225.92,53775.594
80074.664,99593.02,73364.96,98343.484,115252.48,54728.37
46317.77,65487.613,44871.637,65170.195,78727.22,9871.378
56412.57,69758.19,52609.363,70807.2,83274.52,37786.137
63671.84,73444.6,58913.85,72138.05,85390.66,50688.07
64405.586,73534.69,59535.77,72208.42,85324.16,54403.055
65711.52,74179.44,60676.945,72284.84,85529.79,56693.676
65512.25,74233.79,60711.848,71177.68,84976.5,52291.19
65874.77,74664.586,61360.508,69663.22,84333.87,46279.254
65211.914,74119.97,60664.367,68925.24,83801.36,45394.195
60380.914,71363.17,55881.555,70486.27,83962.01,45926.113
30942.492,45233.562,29938.057,44820.773,58762.3,7810.143
37559.742,48450.473,34990.28,49342.85,62308.66,25842.06
42523.777,51579.895,39245.61,50206.18,63799.43,33931.273
43067.06,51661.906,39690.906,50232.5,63679.324,36347.227
44035.11,52255.16,40508.984,50260.91,63762.363,37812.812
43922.156,52404.11,40559.875,49280.316,63213.92,35012.31
44235.84,52976.77,41059.016,47938.797,62530.785,31243.424
43757.89,52539.3,40563.668,47339.543,62061.38,30674.254
40259.598,49720.293,37226.195,48684.633,62487.246,30975.973
