pulse,time_s
13598,0.13000000000000003
13598,0.14
13598,0.15000000000000002
13599,0.04
13599,0.05
13599,0.09000000000000001
13599,0.12000000000000002
13599,0.14
13618,0.07
13618,0.09000000000000001
13618,0.1
13618,0.11000000000000001
13618,0.12000000000000002
13619,0.07
13619,0.09000000000000001
13619,0.1
13619,0.11000000000000001
13619,0.14
13620,0.07
13620,0.14
13624,0.07
13624,0.15000000000000002
13625,0.15000000000000002
13627,0.14
13627,0.15000000000000002
13628,0.13000000000000003
13629,0.04
13630,0.04
13631,0.04
13632,0.04
13640,0.09000000000000001
13640,0.1
13640,0.12000000000000002
13642,0.07
13642,0.1
13642,0.13000000000000003
13642,0.14
13642,0.15000000000000002
13643,0.07
13643,0.1
13643,0.13000000000000003
13643,0.14
13643,0.15000000000000002
13644,0.07
13644,0.1
13644,0.12000000000000002
13644,0.13000000000000003
13644,0.14
13644,0.15000000000000002
13645,0.07
13645,0.13000000000000003
13645,0.14
13647,0.04
13647,0.060000000000000005
13647,0.13000000000000003
13647,0.15000000000000002
13658,0.08000000000000002
13658,0.09000000000000001
13658,0.1
13658,0.11000000000000001
13658,0.12000000000000002
13658,0.14
13658,0.15000000000000002
13659,0.07
13659,0.1
13659,0.12000000000000002
13659,0.13000000000000003
13659,0.14
13659,0.15000000000000002
13661,0.07
13661,0.08000000000000002
13661,0.09000000000000001
13661,0.1
13661,0.11000000000000001
13661,0.12000000000000002
13661,0.13000000000000003
13661,0.14
13662,0.08000000000000002
13662,0.09000000000000001
13662,0.1
13662,0.11000000000000001
13662,0.12000000000000002
13662,0.13000000000000003
13662,0.14
13663,0.08000000000000002
13663,0.09000000000000001
13663,0.1
13663,0.11000000000000001
13663,0.12000000000000002
13664,0.07
13664,0.08000000000000002
13664,0.09000000000000001
13664,0.1
13664,0.11000000000000001
13664,0.12000000000000002
13664,0.13000000000000003
13664,0.14
13665,0.08000000000000002
13665,0.09000000000000001
13665,0.12000000000000002
13666,0.07
13666,0.08000000000000002
13666,0.09000000000000001
13666,0.1
13666,0.11000000000000001
13666,0.12000000000000002
13666,0.13000000000000003
13666,0.14
13667,0.08000000000000002
13667,0.12000000000000002
13667,0.13000000000000003
13667,0.14
13668,0.08000000000000002
13668,0.09000000000000001
13668,0.1
13668,0.11000000000000001
13668,0.12000000000000002
13668,0.13000000000000003
13668,0.14
13669,0.07
13669,0.08000000000000002
13669,0.09000000000000001
13669,0.1
13669,0.11000000000000001
13669,0.12000000000000002
13669,0.13000000000000003
13670,0.07
13670,0.08000000000000002
13670,0.09000000000000001
13670,0.1
13670,0.11000000000000001
13670,0.12000000000000002
13670,0.13000000000000003
13671,0.07
13671,0.08000000000000002
13671,0.09000000000000001
13671,0.1
13671,0.11000000000000001
13671,0.12000000000000002
13671,0.13000000000000003
13671,0.14
13671,0.15000000000000002
13672,0.08000000000000002
13672,0.09000000000000001
13672,0.1
13672,0.11000000000000001
13672,0.12000000000000002
13672,0.14
13672,0.15000000000000002
13673,0.08000000000000002
13673,0.09000000000000001
13673,0.1
13673,0.11000000000000001
13673,0.12000000000000002
13673,0.14
13680,0.08000000000000002
13680,0.11000000000000001
13680,0.12000000000000002
13680,0.13000000000000003
13680,0.14
13681,0.07
13681,0.08000000000000002
13681,0.09000000000000001
13681,0.1
13681,0.11000000000000001
13681,0.12000000000000002
13681,0.13000000000000003
13681,0.14
13681,0.15000000000000002
13682,0.07
13682,0.08000000000000002
13682,0.09000000000000001
13682,0.1
13682,0.11000000000000001
13682,0.12000000000000002
13682,0.13000000000000003
13682,0.14
