sample_idx,pulse,t_s,timepoint_index,n_timepoints_for_pulse
2246,13916,0.13439199328422546,6,8
2247,13916,0.14961373805999756,7,8
2248,13923,0.04034334793686867,0,8
2249,13923,0.05556509271264076,1,8
2250,13923,0.07187410444021225,2,8
2251,13923,0.08709584921598434,3,8
2252,13923,0.10286123305559158,4,8
2253,13923,0.11808297783136368,5,8
2254,13923,0.13384835422039032,6,8
2255,13923,0.14961373805999756,7,8
2256,14048,0.04034334793686867,0,8
2257,14048,0.05556509271264076,1,8
2258,14048,0.0713304728269577,2,8
2259,14048,0.08709584921598434,3,8
2260,14048,0.10231759399175644,4,8
2261,14048,0.11808297783136368,5,8
2262,14048,0.13384835422039032,6,8
2263,14048,0.14961373805999756,7,8
2264,14051,0.040886979550123215,0,8
2265,14051,0.061001431196928024,1,8
2266,14051,0.07567954063415527,2,8
2267,14051,0.09035765379667282,3,8
2268,14051,0.10503576695919037,4,8
2269,14051,0.11971388012170792,5,8
2270,14051,0.13439199328422546,6,8
2271,14051,0.14961373805999756,7,8
2272,14160,0.040886979550123215,0,8
2273,14160,0.06589413434267044,1,8
2274,14160,0.0854649469256401,2,8
2275,14160,0.09796852618455887,3,8
2276,14160,0.11101573705673218,4,8
2277,14160,0.12351931631565094,5,8
2278,14160,0.13656651973724365,6,8
2279,14160,0.14961373805999756,7,8
2280,14193,0.04034334793686867,0,8
2281,14193,0.05556509271264076,1,8
2282,14193,0.0713304728269577,2,8
2283,14193,0.08709584921598434,3,8
2284,14193,0.10231759399175644,4,8
2285,14193,0.11808297783136368,5,8
2286,14193,0.13384835422039032,6,8
2287,14193,0.14961373805999756,7,8
2288,14194,0.040886979550123215,0,8
2289,14194,0.06371960043907166,1,8
2290,14194,0.07785407453775406,2,8
2291,14194,0.09198855608701706,3,8
2292,14194,0.1066666692495346,4,8
2293,14194,0.12080114334821701,5,8
2294,14194,0.13493561744689941,6,8
2295,14194,0.14961373805999756,7,8
2296,14238,0.040886979550123215,0,8
2297,14238,0.06480686366558075,1,8
2298,14238,0.07894134521484375,2,8
2299,14238,0.09307581931352615,3,8
2300,14238,0.10721030086278915,4,8
2301,14238,0.12134477496147156,5,8
2302,14238,0.13547925651073456,6,8
2303,14238,0.14961373805999756,7,8
2304,14239,0.040886979550123215,0,8
2305,14239,0.0642632320523262,1,8
2306,14239,0.07894134521484375,2,8
2307,14239,0.09307581931352615,3,8
2308,14239,0.10721030086278915,4,8
2309,14239,0.12134477496147156,5,8
2310,14239,0.13547925651073456,6,8
2311,14239,0.14961373805999756,7,8
2312,14241,0.04034334793686867,0,8
2313,14241,0.05556509271264076,1,8
2314,14241,0.0713304728269577,2,8
2315,14241,0.08709584921598434,3,8
2316,14241,0.10231759399175644,4,8
2317,14241,0.11808297783136368,5,8
2318,14241,0.13384835422039032,6,8
2319,14241,0.14961373805999756,7,8
2320,14257,0.040886979550123215,0,8
2321,14257,0.06263232976198196,1,8
2322,14257,0.07731044292449951,2,8
2323,14257,0.09144492447376251,3,8
2324,14257,0.10612303018569946,4,8
2325,14257,0.12025751173496246,5,8
2326,14257,0.13493561744689941,6,8
2327,14257,0.14961373805999756,7,8
2328,14258,0.040886979550123215,0,8
2329,14258,0.06589413434267044,1,8
2330,14258,0.08492131531238556,2,8
2331,14258,0.09796852618455887,3,8
2332,14258,0.11047210544347763,4,8
2333,14258,0.12351931631565094,5,8
2334,14258,0.13656651973724365,6,8
2335,14258,0.14961373805999756,7,8
2336,14259,0.040886979550123215,0,8
2337,14259,0.06263232976198196,1,8
2338,14259,0.07731044292449951,2,8
2339,14259,0.09144492447376251,3,8
2340,14259,0.10612303018569946,4,8
2341,14259,0.12025751173496246,5,8
2342,14259,0.13493561744689941,6,8
2343,14259,0.14961373805999756,7,8
2344,14260,0.040886979550123215,0,8
2345,14260,0.06263232976198196,1,8
2346,14260,0.07731044292449951,2,8
2347,14260,0.09144492447376251,3,8
2348,14260,0.10612303018569946,4,8
2349,14260,0.12025751173496246,5,8
2350,14260,0.13493561744689941,6,8
2351,14260,0.14961373805999756,7,8
2352,14261,0.040886979550123215,0,8
2353,14261,0.06317596882581711,1,8
2354,14261,0.07731044292449951,2,8
2355,14261,0.09198855608701706,3,8
2356,14261,0.10612303018569946,4,8
2357,14261,0.12080114334821701,5,8
2358,14261,0.13493561744689941,6,8
2359,14261,0.14961373805999756,7,8
2360,14262,0.040886979550123215,0,8
2361,14262,0.06263232976198196,1,8
2362,14262,0.07731044292449951,2,8
2363,14262,0.09144492447376251,3,8
2364,14262,0.10612303018569946,4,8
2365,14262,0.12025751173496246,5,8
2366,14262,0.13493561744689941,6,8
2367,14262,0.14961373805999756,7,8
2368,14270,0.040886979550123215,0,8
2369,14270,0.06698140501976013,1,8
2370,14270,0.08057224750518799,2,8
2371,14270,0.09416308999061584,3,8
2372,14270,0.10829757153987885,4,8
2373,14270,0.1218884140253067,5,8
2374,14270,0.13547925651073456,6,8
2375,14270,0.14961373805999756,7,8
2376,14271,0.040886979550123215,0,8
2377,14271,0.06698140501976013,1,8
2378,14271,0.08274678140878677,2,8
2379,14271,0.09579399228096008,3,8
2380,14271,0.10938483476638794,4,8
2381,14271,0.12243204563856125,5,8
2382,14271,0.1360228955745697,6,8
2383,14271,0.14961373805999756,7,8
2384,14285,0.04034334793686867,0,8
2385,14285,0.05610872805118561,1,8
2386,14285,0.07187410444021225,2,8
2387,14285,0.08709584921598434,3,8
2388,14285,0.10286123305559158,4,8
2389,14285,0.11808297783136368,5,8
2390,14285,0.13384835422039032,6,8
2391,14285,0.14961373805999756,7,8
2392,14286,0.04034334793686867,0,8
2393,14286,0.05556509271264076,1,8
2394,14286,0.0713304728269577,2,8
2395,14286,0.08709584921598434,3,8
2396,14286,0.10231759399175644,4,8
2397,14286,0.11808297783136368,5,8
2398,14286,0.13384835422039032,6,8
2399,14286,0.14961373805999756,7,8
2400,14287,0.04034334793686867,0,8
2401,14287,0.05556509271264076,1,8
2402,14287,0.0713304728269577,2,8
2403,14287,0.08709584921598434,3,8
2404,14287,0.10231759399175644,4,8
2405,14287,0.11808297783136368,5,8
2406,14287,0.13384835422039032,6,8
2407,14287,0.14961373805999756,7,8
2408,14302,0.04034334793686867,0,8
2409,14302,0.05556509271264076,1,8
2410,14302,0.0713304728269577,2,8
2411,14302,0.08709584921598434,3,8
2412,14302,0.10231759399175644,4,8
2413,14302,0.11808297783136368,5,8
2414,14302,0.13384835422039032,6,8
2415,14302,0.14961373805999756,7,8
2416,14303,0.04034334793686867,0,8
2417,14303,0.05556509271264076,1,8
2418,14303,0.0713304728269577,2,8
2419,14303,0.08709584921598434,3,8
2420,14303,0.10231759399175644,4,8
2421,14303,0.11808297783136368,5,8
2422,14303,0.13384835422039032,6,8
2423,14303,0.14961373805999756,7,8
2424,14304,0.04034334793686867,0,8
2425,14304,0.05556509271264076,1,8
2426,14304,0.0713304728269577,2,8
2427,14304,0.08709584921598434,3,8
2428,14304,0.10231759399175644,4,8
2429,14304,0.11808297783136368,5,8
2430,14304,0.13384835422039032,6,8
2431,14304,0.14961373805999756,7,8
2432,14306,0.04034334793686867,0,8
2433,14306,0.05556509271264076,1,8
2434,14306,0.0713304728269577,2,8
2435,14306,0.08709584921598434,3,8
2436,14306,0.10231759399175644,4,8
2437,14306,0.11808297783136368,5,8
2438,14306,0.13384835422039032,6,8
2439,14306,0.14961373805999756,7,8
2440,14307,0.04034334793686867,0,8
2441,14307,0.05556509271264076,1,8
2442,14307,0.0713304728269577,2,8
2443,14307,0.08709584921598434,3,8
2444,14307,0.10286123305559158,4,8
2445,14307,0.11808297783136368,5,8
2446,14307,0.13384835422039032,6,8
2447,14307,0.14961373805999756,7,8
2448,14319,0.040886979550123215,0,8
2449,14319,0.06806866824626923,1,8
2450,14319,0.08165951073169708,2,8
2451,14319,0.09525036066770554,3,8
2452,14319,0.10884120315313339,4,8
2453,14319,0.12243204563856125,5,8
2454,14319,0.1360228955745697,6,8
2455,14319,0.14961373805999756,7,8
2456,14321,0.04034334793686867,0,8
2457,14321,0.056652359664440155,1,8
2458,14321,0.07187410444021225,2,8
2459,14321,0.08763948827981949,3,8
2460,14321,0.10286123305559158,4,8
2461,14321,0.11862660944461823,5,8
2462,14321,0.13384835422039032,6,8
2463,14321,0.14961373805999756,7,8
2464,14346,0.04034334793686867,0,8
2465,14346,0.05556509271264076,1,8
2466,14346,0.0713304728269577,2,8
2467,14346,0.08709584921598434,3,8
2468,14346,0.10231759399175644,4,8
2469,14346,0.11808297783136368,5,8
2470,14346,0.13384835422039032,6,8
2471,14346,0.14961373805999756,7,8
2472,14367,0.040886979550123215,0,8
2473,14367,0.05610872805118561,1,8
2474,14367,0.07187410444021225,2,8
2475,14367,0.08709584921598434,3,8
2476,14367,0.10286123305559158,4,8
2477,14367,0.11808297783136368,5,8
2478,14367,0.13384835422039032,6,8
2479,14367,0.14961373805999756,7,8
2480,14383,0.040886979550123215,0,8
2481,14383,0.06480686366558075,1,8
2482,14383,0.08818311989307404,2,8
2483,14383,0.10014306008815765,3,8
2484,14383,0.11319027096033096,4,8
2485,14383,0.12569384276866913,5,8
2486,14383,0.13765379786491394,6,8
2487,14383,0.14961373805999756,7,8
2488,14391,0.040886979550123215,0,8
2489,14391,0.06480686366558075,1,8
2490,14391,0.08818311989307404,2,8
2491,14391,0.1006866917014122,3,8
2492,14391,0.11264663934707642,4,8
2493,14391,0.12515021860599518,5,8
2494,14391,0.1371101588010788,6,8
2495,14391,0.14961373805999756,7,8
2496,14392,0.040886979550123215,0,8
2497,14392,0.05828326195478439,1,8
2498,14392,0.07350500673055649,2,8
2499,14392,0.08872675150632858,3,8
2500,14392,0.10394849628210068,4,8
2501,14392,0.11917024105787277,5,8
2502,14392,0.13439199328422546,6,8
2503,14392,0.14961373805999756,7,8
2504,14400,0.040886979550123215,0,8
2505,14400,0.05773962661623955,1,8
2506,14400,0.07296137511730194,2,8
2507,14400,0.08818311989307404,3,8
2508,14400,0.10340486466884613,4,8
2509,14400,0.11862660944461823,5,8
2510,14400,0.13384835422039032,6,8
2511,14400,0.14961373805999756,7,8
2512,14402,0.040886979550123215,0,8
2513,14402,0.06698140501976013,1,8
2514,14402,0.08383405208587646,2,8
2515,14402,0.09688125550746918,3,8
2516,14402,0.10992846637964249,4,8
2517,14402,0.1229756772518158,5,8
2518,14402,0.1360228955745697,6,8
2519,14402,0.14961373805999756,7,8
2520,14411,0.040886979550123215,0,8
2521,14411,0.06589413434267044,1,8
2522,14411,0.08002861589193344,2,8
2523,14411,0.0936194583773613,3,8
2524,14411,0.1077539324760437,4,8
2525,14411,0.12134477496147156,5,8
2526,14411,0.13547925651073456,6,8
2527,14411,0.14961373805999756,7,8
2528,14413,0.040886979550123215,0,8
2529,14413,0.06698140501976013,1,8
2530,14413,0.08274678140878677,2,8
2531,14413,0.09633762389421463,3,8
2532,14413,0.10938483476638794,4,8
2533,14413,0.1229756772518158,5,8
2534,14413,0.1360228955745697,6,8
2535,14413,0.14961373805999756,7,8
2536,14423,0.040886979550123215,0,8
2537,14423,0.06698140501976013,1,8
2538,14423,0.08057224750518799,2,8
2539,14423,0.09416308999061584,3,8
2540,14423,0.10829757153987885,4,8
2541,14423,0.1218884140253067,5,8
2542,14423,0.13547925651073456,6,8
2543,14423,0.14961373805999756,7,8
2544,14444,0.040886979550123215,0,8
2545,14444,0.056652359664440155,1,8
2546,14444,0.07187410444021225,2,8
2547,14444,0.08763948827981949,3,8
2548,14444,0.10286123305559158,4,8
2549,14444,0.11862660944461823,5,8
2550,14444,0.13384835422039032,6,8
2551,14444,0.14961373805999756,7,8
2552,14446,0.040886979550123215,0,8
2553,14446,0.06480686366558075,1,8
2554,14446,0.08818311989307404,2,8
2555,14446,0.10014306008815765,3,8
2556,14446,0.11319027096033096,4,8
2557,14446,0.12515021860599518,5,8
2558,14446,0.1371101588010788,6,8
2559,14446,0.14961373805999756,7,8
2560,14457,0.040886979550123215,0,8
2561,14457,0.06698140501976013,1,8
2562,14457,0.08383405208587646,2,8
2563,14457,0.09688125550746918,3,8
2564,14457,0.10992846637964249,4,8
2565,14457,0.1229756772518158,5,8
2566,14457,0.1360228955745697,6,8
2567,14457,0.14961373805999756,7,8
2568,14459,0.04034334793686867,0,8
2569,14459,0.05556509271264076,1,8
2570,14459,0.0713304728269577,2,8
2571,14459,0.08709584921598434,3,8
2572,14459,0.10231759399175644,4,8
2573,14459,0.11808297783136368,5,8
2574,14459,0.13384835422039032,6,8
2575,14459,0.14961373805999756,7,8
2576,14517,0.04034334793686867,0,8
2577,14517,0.05556509271264076,1,8
2578,14517,0.0713304728269577,2,8
2579,14517,0.08709584921598434,3,8
2580,14517,0.10231759399175644,4,8
2581,14517,0.11808297783136368,5,8
2582,14517,0.13384835422039032,6,8
2583,14517,0.14961373805999756,7,8
2584,14518,0.04034334793686867,0,8
2585,14518,0.05556509271264076,1,8
2586,14518,0.0713304728269577,2,8
2587,14518,0.08709584921598434,3,8
2588,14518,0.10231759399175644,4,8
2589,14518,0.11808297783136368,5,8
2590,14518,0.13384835422039032,6,8
2591,14518,0.14961373805999756,7,8
2592,14519,0.04034334793686867,0,8
2593,14519,0.052303291857242584,1,8
2594,14519,0.06480686366558075,2,8
2595,14519,0.07731044292449951,3,8
2596,14519,0.08981402218341827,4,8
2597,14519,0.10231759399175644,5,8
2598,14519,0.1148211732506752,6,8
2599,14519,0.12732474505901337,7,8
2600,14521,0.04034334793686867,0,8
2601,14521,0.05556509271264076,1,8
2602,14521,0.0713304728269577,2,8
2603,14521,0.08709584921598434,3,8
2604,14521,0.10231759399175644,4,8
2605,14521,0.11808297783136368,5,8
2606,14521,0.13384835422039032,6,8
2607,14521,0.14961373805999756,7,8
2608,14522,0.04034334793686867,0,8
2609,14522,0.056652359664440155,1,8
2610,14522,0.07187410444021225,2,8
2611,14522,0.08763948827981949,3,8
2612,14522,0.10286123305559158,4,8
2613,14522,0.11862660944461823,5,8
2614,14522,0.13384835422039032,6,8
2615,14522,0.14961373805999756,7,8
2616,14523,0.04034334793686867,0,8
2617,14523,0.05610872805118561,1,8
2618,14523,0.07187410444021225,2,8
2619,14523,0.08709584921598434,3,8
2620,14523,0.10286123305559158,4,8
2621,14523,0.11808297783136368,5,8
2622,14523,0.13384835422039032,6,8
2623,14523,0.14961373805999756,7,8
2624,14525,0.04034334793686867,0,8
2625,14525,0.05556509271264076,1,8
2626,14525,0.0713304728269577,2,8
2627,14525,0.08709584921598434,3,8
2628,14525,0.10231759399175644,4,8
2629,14525,0.11808297783136368,5,8
2630,14525,0.13384835422039032,6,8
2631,14525,0.14961373805999756,7,8
2632,14530,0.04034334793686867,0,8
2633,14530,0.05556509271264076,1,8
2634,14530,0.0713304728269577,2,8
2635,14530,0.08709584921598434,3,8
2636,14530,0.10231759399175644,4,8
2637,14530,0.11808297783136368,5,8
2638,14530,0.13384835422039032,6,8
2639,14530,0.14961373805999756,7,8
2640,14533,0.04034334793686867,0,8
2641,14533,0.05556509271264076,1,8
2642,14533,0.0713304728269577,2,8
2643,14533,0.08709584921598434,3,8
2644,14533,0.10231759399175644,4,8
2645,14533,0.11808297783136368,5,8
2646,14533,0.13384835422039032,6,8
2647,14533,0.14961373805999756,7,8
2648,14547,0.04034334793686867,0,8
2649,14547,0.05556509271264076,1,8
2650,14547,0.0713304728269577,2,8
2651,14547,0.08709584921598434,3,8
2652,14547,0.10231759399175644,4,8
2653,14547,0.11808297783136368,5,8
2654,14547,0.13384835422039032,6,8
2655,14547,0.14961373805999756,7,8
2656,14548,0.04034334793686867,0,8
2657,14548,0.05556509271264076,1,8
2658,14548,0.0713304728269577,2,8
2659,14548,0.08709584921598434,3,8
2660,14548,0.10231759399175644,4,8
2661,14548,0.11808297783136368,5,8
2662,14548,0.13384835422039032,6,8
2663,14548,0.14961373805999756,7,8
2664,14550,0.04034334793686867,0,8
2665,14550,0.05556509271264076,1,8
2666,14550,0.0713304728269577,2,8
2667,14550,0.08709584921598434,3,8
2668,14550,0.10231759399175644,4,8
2669,14550,0.11808297783136368,5,8
2670,14550,0.13384835422039032,6,8
2671,14550,0.14961373805999756,7,8
2672,14558,0.04034334793686867,0,8
2673,14558,0.05556509271264076,1,8
2674,14558,0.0713304728269577,2,8
2675,14558,0.08709584921598434,3,8
2676,14558,0.10231759399175644,4,8
2677,14558,0.11808297783136368,5,8
2678,14558,0.13384835422039032,6,8
2679,14558,0.14961373805999756,7,8
2680,14561,0.04034334793686867,0,8
2681,14561,0.05556509271264076,1,8
2682,14561,0.0713304728269577,2,8
2683,14561,0.08709584921598434,3,8
2684,14561,0.10231759399175644,4,8
2685,14561,0.11808297783136368,5,8
2686,14561,0.13384835422039032,6,8
2687,14561,0.14961373805999756,7,8
2688,14569,0.040886979550123215,0,8
2689,14569,0.06643776595592499,1,8
2690,14569,0.08002861589193344,2,8
2691,14569,0.09416308999061584,3,8
2692,14569,0.1077539324760437,4,8
2693,14569,0.1218884140253067,5,8
2694,14569,0.13547925651073456,6,8
2695,14569,0.14961373805999756,7,8
2696,14575,0.04034334793686867,0,8
2697,14575,0.05502145737409592,1,8
2698,14575,0.07024320214986801,2,8
2699,14575,0.0854649469256401,3,8
2700,14575,0.1006866917014122,4,8
2701,14575,0.11590844392776489,5,8
2702,14575,0.131130188703537,6,8
2703,14575,0.14635193347930908,7,8
2704,14581,0.04034334793686867,0,8
2705,14581,0.0501287542283535,1,8
2706,14581,0.06045779585838318,2,8
2707,14581,0.07078684121370316,3,8
2708,14581,0.08111587911844254,4,8
2709,14581,0.09144492447376251,5,8
2710,14581,0.10177396237850189,6,8
2711,14581,0.11264663934707642,7,8
2712,14593,0.040886979550123215,0,8
2713,14593,0.06698140501976013,1,8
2714,14593,0.08220314979553223,2,8
2715,14593,0.09579399228096008,3,8
2716,14593,0.10884120315313339,4,8
2717,14593,0.12243204563856125,5,8
2718,14593,0.1360228955745697,6,8
2719,14593,0.14961373805999756,7,8
2720,14600,0.04034334793686867,0,8
2721,14600,0.05556509271264076,1,8
2722,14600,0.0713304728269577,2,8
2723,14600,0.08709584921598434,3,8
2724,14600,0.10231759399175644,4,8
2725,14600,0.11808297783136368,5,8
2726,14600,0.13384835422039032,6,8
2727,14600,0.14961373805999756,7,8
2728,14605,0.040886979550123215,0,8
2729,14605,0.06480686366558075,1,8
2730,14605,0.07894134521484375,2,8
2731,14605,0.09307581931352615,3,8
2732,14605,0.10721030086278915,4,8
2733,14605,0.12134477496147156,5,8
2734,14605,0.13547925651073456,6,8
2735,14605,0.14961373805999756,7,8
2736,14620,0.04034334793686867,0,8
2737,14620,0.05610872805118561,1,8
2738,14620,0.07187410444021225,2,8
2739,14620,0.08709584921598434,3,8
2740,14620,0.10286123305559158,4,8
2741,14620,0.11808297783136368,5,8
2742,14620,0.13384835422039032,6,8
2743,14620,0.14961373805999756,7,8
2744,14654,0.040886979550123215,0,8
2745,14654,0.06045779585838318,1,8
2746,14654,0.07513590902090073,2,8
2747,14654,0.08981402218341827,3,8
2748,14654,0.10503576695919037,4,8
2749,14654,0.11971388012170792,5,8
2750,14654,0.13439199328422546,6,8
2751,14654,0.14961373805999756,7,8
2752,14664,0.040886979550123215,0,8
2753,14664,0.06806866824626923,1,8
2754,14664,0.08165951073169708,2,8
2755,14664,0.09525036066770554,3,8
2756,14664,0.10884120315313339,4,8
2757,14664,0.12243204563856125,5,8
2758,14664,0.1360228955745697,6,8
2759,14664,0.14961373805999756,7,8
2760,14691,0.040886979550123215,0,8
2761,14691,0.0653505027294159,1,8
2762,14691,0.0794849768280983,2,8
2763,14691,0.0936194583773613,3,8
2764,14691,0.10721030086278915,4,8
2765,14691,0.12134477496147156,5,8
2766,14691,0.13547925651073456,6,8
2767,14691,0.14961373805999756,7,8
